Date,Scrip,Open,High,Low,Close,Volume
20190828,00DS30,1829.14,1837.79,1816.87,1817.71,7086020
20190828,00DSES,1198.35,1203.8,1191.96,1192.55,0
20190828,00DSEX,5178.7,5201.04,5137.58,5139.99879,4567134000
20190828,1JANATAMF,4.3,4.3,4.1,4.2,467646
20190828,1STPRIMFMF,12.3,13.3,11.9,13.3,1401430
20190828,AAMRANET,42.9090909090909,43.2727272727273,41.8181818181818,42,66872
20190828,AAMRATECH,20.2727272727273,21.0909090909091,20.1818181818182,20.7272727272727,275008
20190828,ABB1STMF,4.2,4.3,4.1,4.1,1054530
20190828,ABBANK,8.07256235827664,8.07256235827664,7.98185941043084,7.98185941043084,114289
20190828,ACFL,32.3,32.3,31.5,31.6,131786
20190828,ACI,203.88382883657,203.88382883657,195.909950163258,198.590823165492,16468
20190828,ACIFORMULA,149.52380952381,149.809523809524,145.333333333333,145.809523809524,17814
20190828,ACMELAB,76.1,77.8,76.1,76.8,49364
20190828,ACTIVEFINE,24.6,24.6,24,24.1,553307
20190828,ADVENT,26.9810403500243,26.9810403500243,25.9277264624858,26.0897747528764,1289920
20190828,AFCAGRO,26.5454545454545,26.5454545454545,25.1818181818182,25.3636363636364,275360
20190828,AFTABAUTO,33.0476190476191,33.4285714285714,32.5714285714286,32.7619047619048,48209
20190828,AGNISYSL,19.6,19.7,19.3,19.4,130973
20190828,AGRANINS,21.5,21.5,20.9,21,142001
20190828,AIBL1STIMF,6.8,6.9,6.7,6.7,16806
20190828,AIL,50.6542056074766,51.0280373831776,48.9719626168224,49.4392523364486,211407
20190828,AL-HAJTEX,75.3,78.1,74.5,76.1,581261
20190828,ALARABANK,17,17.1,17,17.1,39105
20190828,ALIF,8.33333333333333,8.33333333333333,8.05555555555555,8.14814814814815,2202600
20190828,ALLTEX,10.6,10.7,10.4,10.4,20247
20190828,AMANFEED,41.1707317073171,41.3658536585366,40.9756097560976,41.0731707317073,158721
20190828,AMBEEPHA,627.1,635,612,617.1,11528
20190828,AMCL(PRAN),225.1,234.8,223,223.3,10927
20190828,ANLIMAYARN,36.5,36.5,35.4,35.7,169730
20190828,ANWARGALV,82.2857142857143,83.9047619047619,79.9047619047619,80.1904761904762,323802
20190828,APEXFOODS,166.3,167.7,160,160.6,33466
20190828,APEXFOOT,260.380952380952,260.761904761905,259.047619047619,259.238095238095,1983
20190828,APEXSPINN,128.8,128.9,118.5,122.4,28546
20190828,APEXTANRY,127.3,127.3,122.8,123.5,31547
20190828,APOLOISPAT,5.9,6,5.7,5.7,429577
20190828,ARAMIT,336.6,340,325.1,327.1,5614
20190828,ARAMITCEM,17.1,17.5,16.6,16.8,6785
20190828,ARGONDENIM,18.8571428571429,19.1428571428571,18.5714285714286,18.6666666666667,77765
20190828,ASIAINS,21.8,22,21.5,21.5,182478
20190828,ASIAPACINS,22.6,22.6,21.8,21.9,153930
20190828,ATCSLGF,8.3,8.4,8.1,8.3,955437
20190828,ATLASBANG,133.3,133.4,129.4,130.8,1732
20190828,AZIZPIPES,148.3,155,147.1,149.9,71141
20190828,BANGAS,330,334.7,314,319.9,135788
20190828,BANKASIA,18.4,18.8,17.8,17.9,103622
20190828,BARKAPOWER,22.0560747663551,22.1495327102804,21.214953271028,21.9626168224299,310678
20190828,BATASHOE,970,990,970,977.7,9170
20190828,BATBC,383,418.333333333333,383,408,66024
20190828,BAYLEASING,14.8292682926829,14.8292682926829,14.1463414634146,14.2439024390244,11109
20190828,BBS,22.7705627705628,22.7705627705628,22.2510822510822,22.3376623376623,165633
20190828,BBSCABLES,72.8846910665092,74.1440377804014,72.805981896891,73.3569460842188,408366
20190828,BDAUTOCA,220.9,222,214.2,215,43125
20190828,BDCOM,23.3602875112309,23.6169939673983,22.9324434176186,23.0180122363411,308538
20190828,BDFINANCE,10.7689569241723,10.7689569241723,10.3239587041652,10.4129583481666,110095
20190828,BDLAMPS,190,193,188.9,189.9,65898
20190828,BDTHAI,14.368932038835,14.368932038835,13.6893203883495,13.9805825242718,216335
20190828,BDWELDING,19.2,19.2,17.8,17.9,97875
20190828,BEACHHATCH,14,14.4,13.4,13.5,45081
20190828,BEACONPHAR,24.7,25.1,24.2,24.3,3165170
20190828,BENGALWTL,26.2,26.2,25.3,25.4,106208
20190828,BERGERPBL,1559.9,1597,1558,1560.1,19484
20190828,BEXIMCO,19.9,20.3,19.3,19.5,2659870
20190828,BGIC,23,23.3,22.9,23.1,10542
20190828,BIFC,3.2,3.5,3.2,3.2,3777
20190828,BNICL,20.2,20.2,18.8,19.1,287765
20190828,BPML,65.1,65.7,64.1,64.2,134457
20190828,BRACBANK,49.9420536197172,50.6013546576013,48.7058641736846,49.0355146926266,404092
20190828,BSC,53.7,54,52.3,52.5,932476
20190828,BSCCL,121.1,122.4,115,117,316550
20190828,BSRMLTD,66.9,67,65.5,66.2,103784
20190828,BSRMSTEEL,55.8,55.8,54.8,55.3,22006
20190828,BXPHARMA,66.9090909090909,67.2727272727273,66.8181818181818,66.9090909090909,174951
20190828,BXSYNTH,4.5,4.5,4.3,4.5,14443
20190828,CAPMBDBLMF,6.9,7,6.8,6.9,184120
20190828,CAPMIBBLMF,8.1,8.4,7.8,8.2,408645
20190828,CENTRALINS,20.7441860465116,21.1162790697674,20.5581395348837,20.7441860465116,122971
