Date,Scrip,Open,High,Low,Close,Volume
20220726,00DS30,2177.19879,2212.69336,2185.5745,2190.02393,8380517000
20220726,00DSES,1332.32101,1352.09398,1333.36196,1333.98041,8380517000
20220726,00DSEX,6082.89805,6185.94261,6103.7608,6112.24666,8380517000
20220726,1JANATAMF,6.2,6.3,6.1,6.2,177810
20220726,1STPRIMFMF,17.1,17.4,17,17.4,327556
20220726,AAMRANET,39.5,39.5,37.7,37.9,754524
20220726,AAMRATECH,31.2,31.6,30.7,30.8,551662
20220726,ABB1STMF,5.2,5.4,5.2,5.4,711811
20220726,ABBANK,10.2,10.2,10,10,734439
20220726,ACFL,27.8,27.8,26.8,26.8,206308
20220726,ACI,277.5,277.5,273.3,274,65833
20220726,ACIFORMULA,159,161,156.5,157.2,259060
20220726,ACMELAB,86,86.6,84.8,85.3,190119
20220726,ACMEPL,36.8,37.2,35.6,35.9,530413
20220726,ACTIVEFINE,20.3,20.3,19.4,19.5,951364
20220726,ADNTEL,61.2,61.5,59.2,59.5,59587
20220726,ADVENT,23.8,23.8,22.7,22.8,657507
20220726,AFCAGRO,24.2,24.3,23.8,23.9,120429
20220726,AFTABAUTO,26.7,26.7,25.3,25.5,42276
20220726,AGNISYSL,22.6,22.9,22.1,22.2,485211
20220726,AGRANINS,37.4,40.1,37.4,39.5,66175
20220726,AIBL1STIMF,7.4,7.5,7.3,7.3,273242
20220726,AIL,54.9,56.2,53.4,53.6,749566
20220726,AL-HAJTEX,126.4,137,126.4,134,859493
20220726,ALARABANK,24.7,24.7,23.4,23.7,56645
20220726,ALIF,13.7,13.9,13.4,13.4,3694843
20220726,ALLTEX,25.9,26.1,25,25,1249508
20220726,AMANFEED,34.8,34.9,33.9,34.1,321794
20220726,AMBEEPHA,505,505,492.1,492.9,2835
20220726,AMCL(PRAN),270,277.4,267.2,274.3,29572
20220726,ANLIMAYARN,38.4,38.8,37.4,37.5,274850
20220726,ANWARGALV,395.9,399,384.1,388.9,19316
20220726,AOL,37.7,38.8,37.1,37.1,108642
20220726,APEXFOODS,181,181,171.7,172.1,14233
20220726,APEXFOOT,269.9,269.9,261.1,262.7,15844
20220726,APEXSPINN,134,135,131.2,131.6,35571
20220726,APEXTANRY,135.4,135.4,129.2,129.4,19313
20220726,APOLOISPAT,8.5,8.5,8.3,8.3,882482
20220726,APSCLBOND,5500,5500,5500,5500,1
20220726,ARAMIT,280,285.5,273,276.7,11299
20220726,ARAMITCEM,34.5,34.5,31.4,31.6,160667
20220726,ARGONDENIM,18.9,19,18.5,18.6,113352
20220726,ASIAINS,48.2,51.4,48,50.5,379927
20220726,ASIAPACINS,44.9,45.9,44.1,44.8,30443
20220726,ATCSLGF,9.9,9.9,9.7,9.8,190025
20220726,ATLASBANG,107,109.9,103.5,103.9,9827
20220726,AZIZPIPES,102.8,102.8,96.6,96.8,7998
20220726,BANGAS,133.8,133.8,127.7,127.8,61892
20220726,BANKASIA,20.3,20.3,20,20.2,359591
20220726,BARKAPOWER,22,22,21.4,21.5,260027
20220726,BATASHOE,930,936,925.1,930.3,4002
20220726,BATBC,522,527.7,521,522.3,124971
20220726,BAYLEASING,24.5,24.9,24.1,24.3,620536
20220726,BBS,22.3,23.2,21.7,21.9,1658700
20220726,BBSCABLES,53.1,53.8,52.9,53.1,210739
20220726,BDAUTOCA,144.9,144.9,136.5,137.3,37335
20220726,BDCOM,31.6,32.4,30.6,30.8,1469324
20220726,BDFINANCE,45,47.8,43.5,45.7,814017
20220726,BDLAMPS,259,264.9,251.9,252.7,56113
20220726,BDTHAI,17.5,17.7,17.2,17.2,674403
20220726,BDTHAIFOOD,37.9,37.9,34.9,35.2,262947
20220726,BDWELDING,22.7,22.8,22.1,22.3,274530
20220726,BEACHHATCH,43.9,43.9,41.3,42,74951
20220726,BEACONPHAR,252,255.8,246,246.8,23387
20220726,BENGALWTL,22.5,22.8,22,22.1,128770
20220726,BERGERPBL,1705.5,1730,1700,1706.8,718
20220726,BEXGSUKUK,86,87,85.5,86,93602
20220726,BEXIMCO,118,120.5,116.8,118,6765790
20220726,BGIC,38.5,41,37.5,40,89572
20220726,BIFC,9.6,9.7,9.6,9.6,329049
20220726,BNICL,60.9,60.9,57,57.6,187226
20220726,BPML,51.3,51.7,49.7,50.1,187788
20220726,BPPL,30,30.5,29.6,29.7,171238
20220726,BRACBANK,39,39.8,39,39.2,820020
20220726,BSC,109.8,111.8,108.5,108.7,628846
20220726,BSCCL,220.2,224.9,217.6,218.9,39769
20220726,BSRMLTD,91,93.3,91,91.4,54047
20220726,BSRMSTEEL,66.5,66.5,64.5,64.9,90246
20220726,BXPHARMA,147.8,152,147,149.2,1316500
20220726,CAPMBDBLMF,10.2,10.4,10.1,10.2,110865
20220726,CAPMIBBLMF,14.9,14.9,14.3,14.6,178508
20220726,CENTRALINS,38.2,38.7,37.1,38,63049
20220726,CENTRALPHL,12.8,12.9,12.6,12.6,220098
20220726,CITYBANK,21.8,22.2,21.8,22.1,339679
20220726,CITYGENINS,26.5,27.4,26,27.2,140767
20220726,CNATEX,10.4,10.6,10.2,10.4,3353233
20220726,CONFIDCEM,96,96.8,94.6,95.1,56118
20220726,CONTININS,31.5,33.2,31.5,32.7,73387
20220726,COPPERTECH,39.4,40.3,38.7,39.1,748154
20220726,CROWNCEMNT,79.6,79.7,74.7,76.6,7350
20220726,CRYSTALINS,36.5,36.6,35.6,36.1,31800
20220726,CVOPRL,168.8,173.4,163.3,165.4,126380
20220726,DACCADYE,18.5,18.8,18.1,18.2,488400
20220726,DAFODILCOM,69.9,69.9,65.4,65.9,2004
20220726,DBH,58.2,59.2,57.3,57.8,33209
20220726,DBH1STMF,7,7.2,7,7,75927
20220726,DELTALIFE,136,142.9,133.3,137.4,979867
20220726,DELTASPINN,8.8,9,8.6,8.6,965331
20220726,DESCO,39,39.4,37.2,37.3,15512
20220726,DESHBANDHU,19.4,19.5,18.5,18.5,665995
20220726,DGIC,29.2,29.2,27.8,28.7,71883
20220726,DHAKABANK,13.2,13.4,13.2,13.3,533012
20220726,DHAKAINS,51.3,52.6,49,51.9,44829
20220726,DOMINAGE,22.5,23,22,22,122444
20220726,DOREENPWR,68.8,69.9,66.4,66.5,347906
20220726,DSHGARME,159.3,159.3,151.7,152.3,16946
20220726,DSSL,17.7,17.8,17.2,17.2,1298455
20220726,DULAMIACOT,72,72,70.5,70.8,8418
20220726,DUTCHBANGL,62.8,64.4,62.8,63.1,82818
20220726,EASTERNINS,50.6,54.2,50.1,52.9,240581
20220726,EASTLAND,25.8,26.5,25.3,26.1,215143
20220726,EASTRNLUB,1971,1971,1875.9,1879.1,2513
20220726,EBL,32.7,32.7,31.9,32,174030
20220726,EBL1STMF,7.5,7.6,7.4,7.6,28963
20220726,EBLNRBMF,6.5,6.7,6.5,6.5,795474
20220726,ECABLES,181,195.8,176.6,184.7,293435
20220726,EGEN,45.5,46.5,44.8,46.1,42013
20220726,EHL,55,56.4,53.7,54,732433
20220726,EIL,28.3,29.4,27.7,28.7,530027
20220726,EMERALDOIL,37.5,39.2,36.5,36.5,506210
20220726,ENVOYTEX,43.6,44.4,42.4,42.6,77289
20220726,EPGL,35.3,36.1,34.6,34.7,849894
20220726,ESQUIRENIT,35,36,34.8,35,312333
20220726,ETL,9.8,9.9,9.5,9.6,449307
20220726,EXIM1STMF,5.8,5.9,5.7,5.9,663331
20220726,EXIMBANK,10.7,10.7,10.5,10.6,467385
20220726,FAMILYTEX,4.9,4.9,4.9,4.9,51546
20220726,FARCHEM,11.1,11.1,10.7,10.7,516305
20220726,FAREASTFIN,6,6.1,6,6,76802
20220726,FAREASTLIF,74.2,78.1,74.2,75.9,94544
20220726,FASFIN,5.5,5.5,5.4,5.4,1093819
20220726,FBFIF,5.1,5.2,5.1,5.1,363321
20220726,FEDERALINS,27,27,25.8,26.4,70712
20220726,FEKDIL,17.9,18,17.3,17.4,417688
20220726,FINEFOODS,45.6,46.7,44.2,44.4,177498
20220726,FIRSTFIN,6,6,5.6,5.6,118278
20220726,FIRSTSBANK,10,10.2,9.9,9.9,1612760
20220726,FORTUNE,79,84.7,79,81.9,2923781
20220726,FUWANGCER,18.3,18.4,17.5,17.6,984568
20220726,FUWANGFOOD,24.6,24.7,23.7,23.7,2364898
20220726,GBBPOWER,20.7,20.7,19.8,19.9,684204
20220726,GEMINISEA,329,331,317.3,318.4,35404
20220726,GENEXIL,68.4,72.7,68.4,69.5,1173977
20220726,GENNEXT,6.3,6.3,6.1,6.1,610149
20220726,GHAIL,18,18.4,17.7,17.8,377319
20220726,GHCL,36.8,37.4,35.7,35.7,151006
20220726,GLOBALINS,33.2,34.6,32,33.9,242365
20220726,GOLDENSON,19,19.1,18.3,18.3,1166454
20220726,GP,289.4,289.4,286,286.3,225923
20220726,GPHISPAT,49,49.8,47.5,47.8,794475
20220726,GQBALLPEN,106,107,103.3,103.7,21963
20220726,GRAMEENS2,15.2,15.5,15.2,15.3,111756
20220726,GREENDELMF,7,7.1,6.9,7,56600
20220726,GREENDELT,65.1,71,65.1,66.5,57169
20220726,GSPFINANCE,32.5,34,32.5,33.6,3833447
20220726,HAKKANIPUL,60,62.5,58.4,58.7,149412
20220726,HEIDELBCEM,180.5,182,179,180,9260
20220726,HFL,23.2,23.5,22.4,22.6,1448910
20220726,HRTEX,122,131.8,122,129.6,368464
20220726,HWAWELLTEX,45.8,46,44,44.4,17990
20220726,IBNSINA,289,289.8,286.2,288.8,6453
20220726,IBP,17.5,17.7,17.1,17.2,425675
20220726,ICB,94.8,95,92.7,93.1,30633
20220726,ICB3RDNRB,6.7,6.8,6.6,6.7,125668
20220726,ICBAGRANI1,9.2,9.2,9.2,9.2,45394
20220726,ICBAMCL2ND,8.7,9,8.7,8.8,121127
20220726,ICBEPMF1S1,7.2,7.3,7.1,7.3,61476
20220726,ICBIBANK,5.7,5.8,5.5,5.5,1138064
20220726,ICBSONALI1,8,8,7.8,7.8,2500
20220726,IDLC,46.1,48,46,47.7,523045
20220726,IFADAUTOS,47.3,48.7,46.7,47,147008
20220726,IFIC,11.8,11.9,11.6,11.7,1793650
20220726,IFIC1STMF,5.2,5.3,5.2,5.2,482257
20220726,IFILISLMF1,6.4,6.5,6.4,6.4,4096
20220726,ILFSL,5.8,5.8,5.7,5.7,529324
20220726,IMAMBUTTON,126.6,126.6,126.6,126.6,352
20220726,INDEXAGRO,110,110,104,104.2,51828
20220726,INTECH,31.7,31.8,30.5,30.5,239614
20220726,INTRACO,29.8,30.2,29,29.3,4112427
20220726,IPDC,59.9,60.4,57.1,58.5,4886696
20220726,ISLAMIBANK,32.6,32.8,32.5,32.7,179215
20220726,ISLAMICFIN,20.6,20.9,20.1,20.2,209468
20220726,ISLAMIINS,41,42.3,40.6,41.9,98635
20220726,ISNLTD,55.5,57.7,54,54.4,254958
20220726,ITC,34,34.3,33.3,33.4,90748
20220726,JAMUNABANK,21.5,21.8,21.3,21.6,118774
20220726,JAMUNAOIL,167.1,168,167.1,167.8,3455
20220726,JANATAINS,29.5,31.2,29.5,30.7,187778
20220726,JHRML,72,74.1,70.6,71.1,1223131
20220726,JMISMDL,301,305,296,298.1,9008
20220726,JUTESPINN,155,169.4,155,162.8,6336
20220726,KARNAPHULI,28.5,30,28.5,29.4,132865
20220726,KAY&QUE,242,255,242,242.6,24444
20220726,KBPPWBIL,14.4,14.4,14,14,509488
20220726,KDSALTD,80,80,77.3,78,1824547
20220726,KEYACOSMET,6.6,6.7,6.5,6.5,2089838
20220726,KOHINOOR,381.5,386.8,381.5,382.1,6505
20220726,KPCL,26.5,27.7,26.5,26.6,994046
20220726,KPPL,9.1,9.2,9,9,122217
20220726,KTL,22.7,24.5,22.7,24.5,8567210
20220726,LANKABAFIN,28,28,26.4,26.5,886383
20220726,LEGACYFOOT,63.7,63.7,58.9,58.9,43746
20220726,LHBL,66.2,66.9,65,65.4,1317645
20220726,LIBRAINFU,949.9,949.9,886.7,887.3,9732
20220726,LINDEBD,1408,1418.9,1403.2,1406.4,3642
20220726,LOVELLO,38.6,39.9,38.3,38.9,298291
20220726,LRBDL,37.5,37.5,35.1,35.5,513498
20220726,LRGLOBMF1,6.5,6.6,6.4,6.4,228962
20220726,MAKSONSPIN,23.1,23.7,22.8,22.8,1814050
20220726,MALEKSPIN,28.1,28.6,27.4,27.5,1079040
20220726,MARICO,2434,2445,2408.1,2432.1,4668
20220726,MATINSPINN,79.3,82.5,77.8,77.9,2023963
20220726,MBL1STMF,6.6,6.8,6.6,6.7,54404
20220726,MEGCONMILK,42.1,42.2,42,42,65124
20220726,MEGHNACEM,71.4,71.4,68.6,68.9,5512
20220726,MEGHNAINS,43.7,48.9,43.7,45.6,1928681
20220726,MEGHNALIFE,64.5,64.7,62.8,63.5,32793
20220726,MEGHNAPET,40.7,40.7,40.7,40.7,9243
20220726,MERCANBANK,14,14,13.7,13.7,2119614
20220726,MERCINS,32.9,33.5,32.2,33.2,56950
20220726,METROSPIN,26.3,27,25.7,25.7,1436918
