Date,Scrip,Open,High,Low,Close,Volume
20220629,00DS30,2294.58382,2303.60333,2292.56422,2295.18362,8056987000
20220629,00DSES,1385.65389,1391.35459,1383.84446,1385.40832,8056987000
20220629,00DSEX,6342.59004,6371.41116,6342.4562,6350.46648,8056987000
20220629,1JANATAMF,6.3,6.4,6.2,6.3,552447
20220629,1STPRIMFMF,18.1,18.1,17.8,17.8,419209
20220629,AAMRANET,37.1,37.4,36.8,37,306992
20220629,AAMRATECH,31.6,32.4,31.6,32.1,874556
20220629,ABB1STMF,5.5,5.5,5.4,5.5,369588
20220629,ABBANK,10.6,10.7,10.4,10.4,552148
20220629,ACFL,27.5,27.8,27.2,27.6,169456
20220629,ACI,282,282,279.1,280.7,36705
20220629,ACIFORMULA,161.7,161.7,156,158,163448
20220629,ACMELAB,89.1,89.2,88.2,88.6,155281
20220629,ACMEPL,32.5,35.6,32.5,34.5,4103765
20220629,ACTIVEFINE,21.8,21.8,21.3,21.5,936644
20220629,ADNTEL,66.6,66.6,65,66,149976
20220629,ADVENT,25.3,25.7,25,25.4,457733
20220629,AFCAGRO,25.8,25.9,25.2,25.4,355641
20220629,AFTABAUTO,25.6,26.4,25.6,26,66170
20220629,AGNISYSL,23,23.4,22.6,23.3,1021469
20220629,AGRANINS,47.2,47.2,42.6,43,31980
20220629,AIBL1STIMF,8,8,7.9,7.9,276543
20220629,AIL,46.8,47,46,46.2,57726
20220629,AL-HAJTEX,120.8,120.8,117.1,118.5,202733
20220629,ALARABANK,25.5,25.7,25.1,25.6,58734
20220629,ALIF,14,14.1,13.8,14,3653226
20220629,ALLTEX,25,26.3,24.8,25.7,1247169
20220629,AMANFEED,36,36.1,35.4,35.5,390119
20220629,AMBEEPHA,509.8,533.9,509.8,533.3,47982
20220629,AMCL(PRAN),270,273.9,270,271.8,8747
20220629,ANLIMAYARN,38.9,38.9,37.3,37.5,188455
20220629,ANWARGALV,413.2,415.8,404.7,412.8,831957
20220629,AOL,38.5,38.5,37.5,37.6,61169
20220629,APEXFOODS,177,179.8,175.3,179.3,29337
20220629,APEXFOOT,268,272,266,270,13971
20220629,APEXSPINN,131.9,134,131.5,133.2,25328
20220629,APEXTANRY,152.6,152.6,146.5,147.7,31070
20220629,APOLOISPAT,8.5,9.1,8.4,8.8,6101004
20220629,ARAMIT,278.9,282,277,278.1,4069
20220629,ARAMITCEM,32.9,32.9,31.5,31.5,208597
20220629,ARGONDENIM,19.2,19.4,18.9,19.2,323058
20220629,ASIAINS,57,57.3,55.9,56,193327
20220629,ASIAPACINS,50.6,51.4,50.6,50.8,22407
20220629,ATCSLGF,10.1,10.1,9.9,10,84999
20220629,ATLASBANG,107,112,106.3,108.8,18365
20220629,AZIZPIPES,96.9,105,95,101.8,110728
20220629,BANGAS,142.9,142.9,139.1,139.1,160033
20220629,BANKASIA,20,20.2,19.9,20,234903
20220629,BARKAPOWER,23.8,24.1,23.7,23.8,255930
20220629,BATASHOE,933.6,945,931,939.4,1965
20220629,BATBC,542.1,544,541.5,542.6,141003
20220629,BAYLEASING,26.7,26.7,26.3,26.4,485855
20220629,BBS,23.1,24.3,23.1,23.9,5731353
20220629,BBSCABLES,53.9,54.6,53.8,54.1,319270
20220629,BDAUTOCA,138,138,134.6,137.2,21335
20220629,BDCOM,34.5,34.8,33.7,33.7,1929891
20220629,BDFINANCE,49.9,50.2,48.9,49.1,4406287
20220629,BDLAMPS,251.7,267.9,248,265.4,104479
20220629,BDTHAI,17.6,17.7,17.5,17.6,858514
20220629,BDTHAIFOOD,36.5,36.9,35.8,36,286671
20220629,BDWELDING,22.7,22.7,22,22,239440
20220629,BEACHHATCH,45.3,45.3,44.1,44.6,177693
20220629,BEACONPHAR,257.8,264,255,259.6,75946
20220629,BENGALWTL,24.2,24.2,23.4,23.4,279860
20220629,BERGERPBL,1749,1762,1726,1731.8,2471
20220629,BEXGSUKUK,94,96.5,93,93,459685
20220629,BEXIMCO,131.5,133.5,130.7,131.2,1763487
20220629,BGIC,47,47,45,45.1,9577
20220629,BIFC,6.4,6.4,6.3,6.3,29459
20220629,BNICL,67.3,67.3,65.8,65.8,256523
20220629,BPML,53.7,53.7,52.7,52.8,144916
20220629,BPPL,32.4,33.7,32.4,33.2,483586
20220629,BRACBANK,40.6,41.9,40.6,41.6,1771863
20220629,BSC,116.8,119,116.1,117.9,1230043
