Date,Scrip,Open,High,Low,Close,Volume
20210825,00DS30,2463.55873,2475.05158,2457.90298,2459.6976,25707670000
20210825,00DSES,1494.48814,1504.48524,1491.38859,1493.21477,25707670000
20210825,00DSEX,6884.67639,6923.00078,6873.22954,6878.75614,25707670000
20210825,1JANATAMF,8.9,9.2,8.9,9,10891582
20210825,1STPRIMFMF,20.7,21.2,20.5,21,761809
20210825,AAMRANET,48.5454545454545,48.5454545454545,46.9090909090909,47.2727272727273,428880
20210825,AAMRATECH,28.2727272727273,28.5454545454545,27.8181818181818,28.0909090909091,311532
20210825,ABB1STMF,7.4,7.5,7.3,7.4,2576978
20210825,ABBANK,15.8,15.9,15.5,15.6,5539531
20210825,ACFL,46.1,46.5,45.1,45.2,415001
20210825,ACI,255.565217391304,255.565217391304,252.260869565217,253.391304347826,87856
20210825,ACIFORMULA,160,160,154,154.571428571429,70356
20210825,ACMELAB,91.2,92,90.8,91.3,791441
20210825,ACTIVEFINE,23.9,24.1,23.2,23.4,3080341
20210825,ADNTEL,63.4,63.4,62,62.8,453209
20210825,ADVENT,27.7450980392157,27.843137254902,26.7647058823529,26.8627450980392,3542677
20210825,AFCAGRO,33.5,33.7,32.6,32.8,1526414
20210825,AFTABAUTO,35.7142857142857,35.8095238095238,33.8095238095238,34.0952380952381,663319
20210825,AGNISYSL,24,24.2,23.7,23.8,878213
20210825,AGRANINS,59.3,60.3,58.7,59.4,786088
20210825,AIBL1STIMF,9.4,9.4,9.2,9.2,350279
20210825,AIL,44.7,44.7,43,43.3,909840
20210825,AL-HAJTEX,57.5,58.6,55.5,56,619055
20210825,ALARABANK,27.1,27.1,26.2,26.5,386800
20210825,ALIF,16.4,16.6,16.1,16.2,12013285
20210825,ALLTEX,18.5,20.1,18.5,20,1005358
20210825,AMANFEED,71.5,73.9,70.3,70.7,1542761
20210825,AMBEEPHA,435,438,432.5,435.1,4797
20210825,AMCL(PRAN),212,215.9,212,215,6023
20210825,ANLIMAYARN,49.9,50,46.7,47.3,588604
20210825,ANWARGALV,344.9,349.6,338,345.2,198595
20210825,AOL,52.5810114420473,54.8519521355577,51.4455410952922,53.5417940431479,2948307
20210825,APEXFOODS,155,156.4,149.1,150.6,38185
20210825,APEXFOOT,217.238095238095,221.619047619048,217.238095238095,219.714285714286,9384
20210825,APEXSPINN,132.1,135.3,130,134.4,27031
20210825,APEXTANRY,117.2,119,116.1,116.7,38072
20210825,APOLOISPAT,13.1,13.2,12.7,12.8,9972624
20210825,APSCLBOND,5228,5228,5228,5228,3
20210825,ARAMIT,339.9,368,339.9,365.6,61506
20210825,ARAMITCEM,59.3,60,58.1,59.5,123202
20210825,ARGONDENIM,25.5238095238095,25.7142857142857,25.047619047619,25.1428571428571,1400785
20210825,ASIAINS,95,96.8,94.7,95.3,49630
20210825,ASIAPACINS,69.4,72.4,69.3,70.2,883263
20210825,ATCSLGF,13.3,13.3,13,13.2,2348891
20210825,ATLASBANG,123.8,124,122.3,123.8,108864
20210825,AZIZPIPES,126.6,130,125.1,128.6,278193
20210825,BANGAS,134.2,137.8,133.7,136.7,75082
20210825,BANKASIA,20.2,20.6,20,20.2,348512
20210825,BARKAPOWER,30.6,30.8,30,30.2,2338328
20210825,BATASHOE,726,735,700,712.7,6901
20210825,BATBC,568.9,572.5,568.5,569.4,329620
20210825,BAYLEASING,33.5,35.8,33.3,34.2,4258168
20210825,BBS,22.4,22.6,22,22.2,651522
20210825,BBSCABLES,64.7619047619048,65.5238095238095,64.1904761904762,64.4761904761905,3102637
20210825,BDAUTOCA,147.5,149,146,146.8,48834
20210825,BDCOM,25.7142857142857,25.8095238095238,25.2380952380952,25.3333333333333,697637
20210825,BDFINANCE,55.6603773584906,57.5471698113207,55.6603773584906,56.6037735849057,2132149
20210825,BDLAMPS,190.4,190.5,187.1,188,63278
20210825,BDTHAI,27.5,28.9,27.3,28,8507609
20210825,BDWELDING,23.4,24.2,22.9,24,624138
20210825,BEACHHATCH,29,29.3,28.4,28.7,508201
20210825,BEACONPHAR,205.2,213.7,204,204.8,220113
20210825,BENGALWTL,29.8,30.6,29.5,30,1164903
20210825,BERGERPBL,1788.4,1794,1775,1786.9,11253
20210825,BEXIMCO,104.2,104.9,103.2,104.1,8397620
20210825,BGIC,58.8,61.1,58,58.9,1808059
20210825,BIFC,9.2,9.4,9,9.2,413436
20210825,BNICL,122.5,124,119.5,120.8,36790
20210825,BPML,53.5,53.5,51,51.5,630156
20210825,BPPL,46.4,46.6,44.9,45.2,3378443
20210825,BRACBANK,44.8372093023256,44.9302325581395,44.4651162790698,44.5581395348837,870839
20210825,BSC,52.2,52.3,50.2,50.8,2205827
20210825,BSCCL,181.3,182.7,179.1,180.3,309543
20210825,BSRMLTD,97.8,97.8,95.6,96.1,494128
20210825,BSRMSTEEL,66.6,67.1,65.8,66.1,254018
20210825,BXPHARMA,201.5,206.3,200.2,203.3,2190586
20210825,CAPMBDBLMF,13.2,13.5,13.1,13.2,909204
20210825,CAPMIBBLMF,20.8,20.8,20.4,20.6,335860
20210825,CENTRALINS,61.5,62.7,60.7,61,1373864
