Date,Scrip,Open,High,Low,Close,Volume
20210428,00DS30,2092.48192,2117.05413,2084.56037,2112.36168,9403246000
20210428,00DSES,1245.45669,1251.85029,1238.33285,1249.03892,9403246000
20210428,00DSEX,5422.3897,5470.13229,5413.12849,5461.34073,9403246000
20210428,1JANATAMF,5.3,5.4,5.2,5.3,204500
20210428,1STPRIMFMF,17.4,18,17.3,17.7,363110
20210428,AAMRANET,33.7272727272727,35.0909090909091,33.4545454545454,34.8181818181818,60778
20210428,AAMRATECH,22.2727272727273,22.4545454545455,22.2727272727273,22.2727272727273,11856
20210428,ABB1STMF,5.4,5.6,5.4,5.5,863755
20210428,ABBANK,9.33333333333333,9.33333333333333,9.04761904761905,9.14285714285714,1009480
20210428,ACFL,25.9,26,25,25.3,158162
20210428,ACI,212.086956521739,212.086956521739,210,210.869565217391,15689
20210428,ACIFORMULA,107.714285714286,109.52380952381,107.714285714286,108.47619047619,4238
20210428,ACMELAB,68.5,69.5,68.5,69.4,38239
20210428,ACTIVEFINE,15,15.7,14.8,15.4,308760
20210428,ADNTEL,44.2,45.9,44.2,45.2,258289
20210428,ADVENT,18.2352941176471,18.2352941176471,17.9411764705882,17.9411764705882,201631
20210428,AFCAGRO,16.2,17.5,16,16.9,468786
20210428,AFTABAUTO,22.5714285714286,22.6666666666667,22.4761904761905,22.5714285714286,133257
20210428,AGNISYSL,17,17.1,16.8,16.9,147990
20210428,AGRANINS,64.1,64.9,60.1,60.6,1923872
20210428,AIBL1STIMF,8.7,9.4,8.7,9.4,2671245
20210428,AIL,21.6,21.6,21.2,21.2,129711
20210428,AL-HAJTEX,32.3,34.9,32.3,34.5,226793
20210428,ALARABANK,21.9,21.9,21.4,21.4,130133
20210428,ALIF,6.9,6.9,6.7,6.8,747341
20210428,ALLTEX,8.7,8.8,8.2,8.5,147858
20210428,AMANFEED,30.4,31.4,30,30.2,501236
20210428,AMBEEPHA,407.8,412.6,407.8,407.9,4015
20210428,AMCL(PRAN),189.2,189.6,187.5,189.1,1833
20210428,ANLIMAYARN,32.9,33.4,32.6,32.9,203487
20210428,ANWARGALV,121.8,123.9,118.6,122.2,114821
20210428,AOL,43.6719364136606,46.3795964713075,43.6719364136606,46.3795964713075,1968646
20210428,APEXFOODS,120.1,120.1,120.1,120.1,4083
20210428,APOLOISPAT,6.2,6.4,6.2,6.2,1062332
20210428,APSCLBOND,5174.5,5180,5174.5,5177.5,2
20210428,ARAMIT,249,259.8,245.5,247.6,2935
20210428,ARAMITCEM,26.8,27.8,26.5,27,85151
20210428,ARGONDENIM,15.5238095238095,15.6190476190476,15.5238095238095,15.5238095238095,309303
20210428,ASIAINS,105.9,108.1,103,104.7,232498
20210428,ASIAPACINS,70,72.5,66.5,67.7,2538818
20210428,ATCSLGF,9.2,9.3,9.1,9.2,494428
20210428,ATLASBANG,109.4,109.4,109.4,109.4,20
20210428,AZIZPIPES,101.3,101.5,98,98.6,135891
20210428,BANGAS,116.9,116.9,116.9,116.9,5665
20210428,BANKASIA,16.3,16.4,16.2,16.2,46826
20210428,BARKAPOWER,25.8,25.8,25.1,25.4,372539
20210428,BATASHOE,693.2,693.2,693.2,693.2,11
20210428,BATBC,520.8,520.8,518,518.4,614848
20210428,BAYLEASING,23.5,24.5,23.5,24.1,669454
20210428,BBS,15.2,15.5,15.1,15.1,93543
20210428,BBSCABLES,52,52,52,52,1868
20210428,BDAUTOCA,147.3,147.3,147.3,147.3,20
20210428,BDCOM,20,20.1904761904762,19.5238095238095,19.9047619047619,239107
20210428,BDFINANCE,31.6037735849057,32.3584905660377,31.3207547169811,32.0754716981132,5563496
20210428,BDLAMPS,158.3,161.9,158,159,43126
20210428,BDTHAI,22.4,23.6,22.4,23.5,823726
20210428,BDWELDING,15.7,15.8,15.6,15.7,95470
20210428,BEACHHATCH,12,12.2,12,12,57891
20210428,BEACONPHAR,121,124.7,118.9,123,293304
20210428,BENGALWTL,16.3,16.5,16.1,16.4,37344
20210428,BERGERPBL,1692.2,1710,1692.2,1699.5,4805
20210428,BEXIMCO,82,86.8,81.9,86,10608981
20210428,BGIC,50.1,52.7,48.9,49.9,1829373
20210428,BIFC,4.1,4.1,3.9,4.1,5449
20210428,BNICL,109,118,108.1,114.2,970778
20210428,BPML,40.3,41,40.1,40.3,22850
20210428,BRACBANK,38.3610188261351,38.8039867109635,38.3610188261351,38.5382059800664,1469587
20210428,BSC,40.2,40.4,39.7,39.9,106423
20210428,BSCCL,169.3,172,168.2,169.3,367142
