Date,Scrip,Open,High,Low,Close,Volume
20160128,00DS30,1732.68,1740.3,1727.85,1729.16,4050490000
20160128,00DSES,1106.84,1111.01,1102.19,1102.7,4050490000
20160128,00DSEX,4585.99,4599.74,4562.4,4573.59,4050490000
20160128,1JANATAMF,4.5,4.5,4.4,4.5,294766
20160128,1STPRIMFMF,10.6,10.6,10,10.1,853651
20160128,AAMRATECH,24.4545454545455,24.4545454545455,23.6363636363636,23.8181818181818,181144
20160128,ABB1STMF,4.9,4.9,4.7,4.7,476843
20160128,ABBANK,16.8505920886875,16.8505920886875,16.6087175610984,16.6087175610984,398727
20160128,ACI,286.664140701255,289.814327825913,286.139109513812,287.871695106518,52342
20160128,ACIFORMULA,176.095238095238,176.190476190476,173.238095238095,173.52380952381,42869
20160128,ACTIVEFINE,28.8205,28.9743333333333,28.6154166666667,28.6666666666667,533660
20160128,AFCAGRO,35.4633201581028,35.4633201581028,34.5301185770751,34.6398418972332,244702
20160128,AFTABAUTO,55.7142857142857,55.7142857142857,54.3809523809524,54.5714285714286,332041
20160128,AGNISYSL,21.7142857142857,22.1904761904762,21.7142857142857,22,526180
20160128,AIBL1STIMF,7.3,7.4,7.3,7.4,14000
20160128,AL-HAJTEX,81.8181818181818,82.6363636363636,79.4454545454545,79.9363636363636,162681
20160128,ALARABANK,14.8459383753501,14.9393090569561,14.2857142857143,14.4724556489262,6857137
20160128,ALIF,10.6464048771741,10.833183910107,10.2105871336641,10.2728468113083,1398040
20160128,ALLTEX,31.6,33.5,31.4,32.1,4889370
20160128,AMANFEED,32.6180205603709,32.8379762144729,31.8851038097158,32.0316871598468,186533
20160128,AMBEEPHA,269.1,275.8,269,274.9,2830
20160128,AMCL(PRAN),197.4,199.3,197.2,197.6,18914
20160128,ANLIMAYARN,22.8,22.8,21.4,21.7,78299
20160128,ANWARGALV,71.9480519480519,73.5930735930736,70.2164502164502,71.0822510822511,38783
20160128,APEXFOODS,109.7,109.7,107.6,108,17654
20160128,APEXFOOT,310.47619047619,313.238095238095,300.952380952381,304,14644
20160128,APEXSPINN,98.5,98.5,93.8,94.7,65946
20160128,APEXTANRY,118.1,118.2,117,117.9,50500
20160128,APOLOISPAT,14.6032656663725,15.2451015004413,14.5229479258605,15.1648720211827,3196938
20160128,ARAMIT,460,460,449,451.1,1908
20160128,ARAMITCEM,39,39,38.2,38.4,69830
20160128,ARGONDENIM,21.9661560769432,21.9661560769432,21.1434536021514,21.4725345920681,406741
20160128,ASIAINS,15.6,15.6,15.3,15.4,40489
20160128,ASIAPACINS,15.7,15.9,15.7,15.8,2901
20160128,ATCSLGF,7.3,7.5,7.3,7.5,155583
20160128,ATLASBANG,123.545454545455,123.545454545455,121.363636363636,121.636363636364,18026
20160128,AZIZPIPES,34.7619047619048,34.7619047619048,34.7619047619048,34.7619047619048,1208
20160128,BANGAS,190.869565217391,192.086956521739,189.130434782609,189.478260869565,22354
20160128,BANKASIA,11.8057989417989,11.8057989417989,11.5898412698413,11.6617989417989,93590
20160128,BARKAPOWER,21.5306711979609,21.5306711979609,20.9677994902294,21.0381478334749,466201
20160128,BATASHOE,1299,1300.1,1270,1299.9,3194
20160128,BATBC,314.333333333333,333.144444444444,309,329.633333333333,7699
20160128,BAYLEASING,19.9767711962834,19.9767711962834,19.6051103368177,19.6980255516841,104780
20160128,BBS,24.9787485242031,24.9787485242031,24.5234159779614,24.6535222353404,461293
20160128,BDAUTOCA,35.0892857142857,35.7142857142857,33.75,34.1964285714286,13773
20160128,BDCOM,18.7622057417673,18.7622057417673,17.344916818828,17.8848364085192,386645
20160128,BDFINANCE,10.15037262165,10.15037262165,9.78260549767718,9.78260549767718,440243
20160128,BDLAMPS,258.5,258.5,249,249.6,7900
20160128,BDTHAI,23.8099796793859,24.4668322420411,23.7005193045834,24.1384511176338,4334963
20160128,BDWELDING,21.1,21.5,20.2,20.4,692893
20160128,BEACHHATCH,15.4,15.6,14.9,15,353485
20160128,BEACONPHAR,16.3,17,16.2,16.7,1437128
20160128,BENGALWTL,46.7273,49.3636,46.6364,48.9091,1168703
20160128,BERGERPBL,952.75,952.75,951.35,951.8,29
20160128,BEXIMCO,28.0952380952381,28.4761904761905,27.7142857142857,27.9047619047619,1758104
20160128,BGIC,18.5,18.5,17.9,18,12643
20160128,BIFC,10.8,10.8,10.1,10.6,100724
20160128,BRACBANK,22.5978010608387,22.7411273734222,22.4544747482552,22.5978010608387,1178291
20160128,BSC,33.02,33.3,32.5,32.72,90740
20160128,BSCCL,105,105.2,104,104.6,163405
20160128,BSRMLTD,101.322314049587,101.322314049587,97.5206611570248,98.4297520661157,106959
20160128,BSRMSTEEL,83.2727272727273,83.8181818181818,81.4545454545454,82.1818181818182,375067
20160128,BXPHARMA,78.5454545454545,79.1818181818182,78.2727272727273,78.6363636363636,1079146
20160128,BXSYNTH,8.3,8.4,8.1,8.1,77590
20160128,CENTRALINS,16.3720930232558,16.6511627906977,16.3720930232558,16.5581395348837,6509
20160128,CENTRALPHL,18.7878787878788,18.961038961039,18.3549783549784,18.4415584415584,548246
20160128,CITYBANK,17.1999664063156,17.3535375349434,16.9696097133739,17.0463952776878,1366401
20160128,CITYGENINS,14.3636363636364,14.3636363636364,13.6363636363636,13.8181818181818,463946
20160128,CNATEX,11.5,11.9,11.4,11.6,2672632
20160128,CONFIDCEM,50.6096158270071,51.1847250977686,50.2070393374741,50.7246376811594,24421
20160128,CONTININS,14.3031571603,14.3031571603,13.6926565497994,13.7798709227281,33310
20160128,CVOPRL,306,310,304,306.1,129863
20160128,DACCADYE,18.3,18.3,16.6,16.8,5395422
20160128,DAFODILCOM,25.9,25.9,24.5,25.3,834937
20160128,DBH,87.1752409817369,87.1752409817369,80.1137340061554,80.8636285522348,146365
20160128,DBH1STMF,5.5,5.5,5.5,5.5,86500
20160128,DELTALIFE,114,114,111.6,112,136988
20160128,DELTASPINN,9.54545454545455,9.63636363636363,9,9.09090909090909,2348711
20160128,DESCO,48.3,48.9,48.2,48.6,110819
20160128,DESHBANDHU,11.6363636363636,11.7272727272727,11.1818181818182,11.3636363636364,414919
20160128,DHAKABANK,14.4878278355367,14.4878278355367,14.0532142975988,14.0532142975988,11818
20160128,DHAKAINS,18.7,19,18.6,18.8,19420
20160128,DSHGARME,122.658749899703,133.264061622402,121.472598892722,133.264061622402,201206
20160128,DULAMIACOT,7.2,7.2,7.2,7.2,500
20160128,DUTCHBANGL,33.3913043478261,33.3913043478261,32.4426877470356,32.695652173913,12780
20160128,EASTERNINS,25.5,26.2,25.5,26,4031
20160128,EASTLAND,18.9228999344149,18.9228999344149,18.3208076637745,18.5788472083347,37484
20160128,EASTRNLUB,561,561,558.25,561,25381
20160128,EBL,19.9441220717816,20.0816677412422,18.9813023855577,19.9441220717816,33618
20160128,EBL1STMF,4.5,4.5,4.5,4.5,11000
20160128,EBLNRBMF,4.5,4.5,4.5,4.5,12456
20160128,ECABLES,106,111.636363636364,106,106.181818181818,1361
20160128,EHL,36.6,37,36,36.1,157580
20160128,EMERALDOIL,57.7,61.2,56.8,60.2,1709400
20160128,ENVOYTEX,38.6659803921569,38.6659803921569,38.0245098039216,38.4826470588235,114433
20160128,EXIMBANK,8.58536585365854,8.58536585365854,8.48780487804878,8.48780487804878,1511521
20160128,FAMILYTEX,11.2380952380952,11.2380952380952,10.7619047619048,10.8571428571429,840112
20160128,FARCHEM,19.2837190082645,19.2837190082645,18.7828925619835,18.9080991735537,755692
20160128,FAREASTFIN,10.8,10.8,10.3,10.5,200652
20160128,FAREASTLIF,54.1667,56.25,54.1667,54.5833,25621
20160128,FASFIN,10.9090909090909,11.0909090909091,10.9090909090909,11,22090
20160128,FBFIF,6.5,6.5,6.5,6.5,1392
20160128,FEDERALINS,11.3378684807256,11.3378684807256,10.7936507936508,10.8843537414966,188765
20160128,FEKDIL,13.5627450980392,13.9502673796791,12.5552584670232,13.5627450980392,159966
20160128,FINEFOODS,8.25242718446602,8.64077669902913,8.25242718446602,8.44660194174757,5779
20160128,FIRSTFIN,11.4705882352941,11.4705882352941,11.1764705882353,11.2745098039216,46875
20160128,FIRSTSBANK,5.99692318700583,6.06504239562091,5.92873242460019,5.99692318700583,462277
20160128,FUWANGCER,10.5785454545455,10.5785454545455,10.3305454545455,10.4131818181818,498913
