Date,Scrip,Open,High,Low,Close,Volume
20201125,00DS30,1674.70762,1684.56394,1677.62333,1681.94567,6027444000
20201125,00DSES,1112.82645,1119.57662,1114.919,1117.24283,6027444000
20201125,00DSEX,4833.19569,4866.10078,4841.66371,4861.87832,6027444000
20201125,1JANATAMF,6.7,6.7,6.2,6.3,4201219
20201125,1STPRIMFMF,21.3,21.3,19.6,20.1,1491522
20201125,AAMRANET,35.3636363636364,36.0909090909091,35.0909090909091,35.9090909090909,543402
20201125,AAMRATECH,24.1818181818182,24.1818181818182,23.4545454545455,23.5454545454545,60662
20201125,ABB1STMF,6.7,6.7,6.3,6.4,9126938
20201125,ABBANK,9.42857142857143,9.80952380952381,9.42857142857143,9.61904761904762,1663690
20201125,ACFL,31.7,32.3,30.4,32,884900
20201125,ACI,207.114624505929,212.411067193676,206.561264822134,210.197628458498,98968
20201125,ACIFORMULA,115.142857142857,116.190476190476,113.238095238095,113.619047619048,52340
20201125,ACMELAB,67.7,69,67.7,68.9,98282
20201125,ACTIVEFINE,13.5,13.8,13.5,13.7,712631
20201125,ADNTEL,56.8,57.5,55.2,55.6,1807866
20201125,ADVENT,22.3529411764706,22.3529411764706,22.3529411764706,22.3529411764706,6
20201125,AFCAGRO,17,17,17,17,4
20201125,AFTABAUTO,22.8571428571429,22.8571428571429,22.4761904761905,22.4761904761905,115971
20201125,AGNISYSL,19.5,19.6,18.9,19,578245
20201125,AGRANINS,32.7,35.6,32,35.4,847237
20201125,AIBL1STIMF,8.9,8.9,8.3,8.4,1002248
20201125,AIL,26.2,26.2,26.2,26.2,15850
20201125,AL-HAJTEX,36.8,36.8,33.8,34,10028
20201125,ALARABANK,21.2,21.8,21,21.5,1447894
20201125,ALIF,6.5,6.5,6.5,6.5,60362
20201125,ALLTEX,7.5,7.6,7.5,7.5,45500
20201125,AMANFEED,26.1463414634146,26.1463414634146,26.1463414634146,26.1463414634146,16168
20201125,AMBEEPHA,467.7,468,440,445.9,2385
20201125,AMCL(PRAN),198,198,190.6,197.4,750
20201125,ANLIMAYARN,29.9,30.4,29.9,29.9,48494
20201125,ANWARGALV,125.714285714286,126.666666666667,124.47619047619,125.047619047619,156424
20201125,APEXFOODS,140.1,145,133.5,135.5,178325
20201125,APEXFOOT,214.190476190476,214.285714285714,208.857142857143,213.714285714286,16158
20201125,APEXSPINN,130.7,130.7,130.7,130.7,1153
20201125,APEXTANRY,106.9,106.9,106.9,106.9,2260
20201125,APOLOISPAT,5.6,5.7,5.5,5.6,948469
20201125,APSCLBOND,5203,5203,5203,5203,4
20201125,ARGONDENIM,18.2857142857143,18.2857142857143,18.2857142857143,18.2857142857143,68575
20201125,ASIAINS,115.6,115.6,110.3,111.7,476436
20201125,ASIAPACINS,88,92.8,87.4,90.6,1259445
20201125,ATCSLGF,10.9,11,10.2,10.7,3944754
20201125,ATLASBANG,109.4,110.9,109.4,109.5,1709
20201125,AZIZPIPES,101,102,97.7,98,35251
20201125,BANGAS,137,137,126.9,127.7,86292
20201125,BANKASIA,18.1,18.2,17.9,18,160435
20201125,BARKAPOWER,24.1,24.1,23.1,23.3,1497862
20201125,BATASHOE,693.2,693.2,693.2,693.2,16
20201125,BATBC,345.2,346.6,344.2,344.4,16314
20201125,BAYLEASING,18.2,19,18.1,18.5,621150
20201125,BBS,16.2,16.2,16.2,16.2,19124
20201125,BBSCABLES,52,52,52,52,19604
20201125,BDAUTOCA,147.8,152.6,147.3,147.8,55069
20201125,BDCOM,22.8571428571429,22.952380952381,21.7142857142857,22,893891
20201125,BDFINANCE,19.312922748309,20.8259166963332,19.2239231043076,20.1139195443218,3864461
20201125,BDLAMPS,217.7,223,207,212.9,318884
20201125,BDTHAI,25.3,26,24.9,25.2,1091214
20201125,BDWELDING,19.4,19.4,18.6,18.8,66000
20201125,BEACHHATCH,13.8,14,13.6,13.7,94591
20201125,BEACONPHAR,67.1,69.4,66.6,68.9,389976
20201125,BENGALWTL,17,17,17,17,1201
20201125,BERGERPBL,1332.5,1338,1329,1330,1024
20201125,BGIC,36.7,38.5,36.4,38.3,798360
20201125,BIFC,4,4.1,3.9,4,61615
20201125,BNICL,45.4,47.5,44,46.3,1662479
20201125,BPML,39.9,40.2,39.9,39.9,92317
20201125,BRACBANK,40.4872646733112,40.8416389811739,39.7785160575858,40.6644518272425,1833481
20201125,BSC,38.5,38.7,38.3,38.5,112100
20201125,BSCCL,132.4,132.4,128.5,128.8,213064
20201125,BSRMLTD,56.1,56.5,54.7,55.2,27884
20201125,BSRMSTEEL,38,38.3,37.9,37.9,39900
20201125,CAPMBDBLMF,10.5,10.5,9.8,10,1561740
20201125,CAPMIBBLMF,21.4,22,20,21.5,2128624
20201125,CENTRALINS,50.2325581395349,54.6976744186046,50.2325581395349,53.2093023255814,634164
20201125,CENTRALPHL,12,12,12,12,1034
20201125,CITYBANK,20.4867724867725,20.7407407407407,20.4867724867725,20.6560846560847,567806
20201125,CITYGENINS,27.2,29,27.2,28.7,1463370
20201125,CNATEX,2.4,2.5,2.3,2.4,527057
20201125,CONFIDCEM,104.285714285714,105.142857142857,101.904761904762,102.380952380952,313247
20201125,CONTININS,42.6923076923077,45.7692307692308,42.3076923076923,45.6730769230769,2814583
20201125,COPPERTECH,20.7,20.7,20.7,20.7,146885
20201125,CVOPRL,115.4,115.4,115.4,115.4,7
20201125,DACCADYE,7.9,7.9,7.5,7.6,22148
20201125,DAFODILCOM,61.7,67.8,61.7,65,25167
20201125,DBH,73.201581027668,73.201581027668,73.201581027668,73.201581027668,551
20201125,DBH1STMF,7.2,7.3,7,7,3094152
20201125,DELTALIFE,69.1,69.7,68,68.3,46019
20201125,DELTASPINN,5.4,5.7,5.2,5.7,319714
20201125,DESCO,34.8,34.8,34.8,34.8,2360
20201125,DESHBANDHU,10.7,11.4,10.7,11,585471
20201125,DHAKABANK,11.3207547169811,11.3207547169811,11.0377358490566,11.1320754716981,520073
20201125,DHAKAINS,51.6,55.9,50.8,55.7,831994
20201125,DOREENPWR,50,50.6493506493506,49.6753246753247,50.5681818181818,435127
20201125,DSHGARME,114,118.6,114,116.2,22069
20201125,DSSL,9.19254658385093,10.0207039337474,8.94409937888199,10.0207039337474,2935542
20201125,DULAMIACOT,66,67,62.6,63.1,7437
20201125,DUTCHBANGL,50.9881422924901,51.2252964426877,50.197628458498,50.6719367588933,41000
20201125,EASTERNINS,116,119.8,112.4,117.1,292180
20201125,EASTLAND,29.8058252427184,31.5533980582524,29.8058252427184,31.2621359223301,1253703
20201125,EASTRNLUB,831.666666666667,840.833333333333,831.666666666667,834.916666666667,1814
20201125,EBL,26.5531914893617,26.5531914893617,26.1749408983452,26.3262411347518,130924
20201125,EBL1STMF,7.7,7.7,7.2,7.3,3262371
20201125,EBLNRBMF,6.4,6.4,6,6.1,2644845
20201125,ECABLES,140.1,141.9,140.1,140.1,12651
20201125,EHL,38.7,39.1,38.7,38.9,33023
20201125,EIL,32,33.8,31.8,33.2,1796403
20201125,EMERALDOIL,10.8,10.8,10.3,10.7,29178
20201125,ENVOYTEX,23.8,24.5,23.4,23.7,42572
20201125,ESQUIRENIT,24.5,24.7,23.8,23.9,275228
20201125,ETL,8.2,8.2,8.2,8.2,8700
20201125,EXIM1STMF,7.8,7.8,7.3,7.4,6331126
20201125,EXIMBANK,11.4146341463415,11.5121951219512,11.3170731707317,11.4146341463415,2361471
20201125,FAMILYTEX,2.7,2.8,2.7,2.7,389823
20201125,FARCHEM,9.8,9.8,9.8,9.8,100
20201125,FAREASTFIN,3.9,4.1,3.9,4.1,143792
20201125,FAREASTLIF,45.6,45.7,44.4,45.2,82091
20201125,FASFIN,4.8,5.1,4.8,5.1,2413438
20201125,FBFIF,6.1,6.1,5.7,5.8,4871668
20201125,FEDERALINS,22.4761904761905,23.3333333333333,22.1904761904762,23.1428571428571,1729529
20201125,FEKDIL,8.9,9,8.8,8.9,343935
20201125,FINEFOODS,58.7,60.5,57.6,58,146231
20201125,FIRSTFIN,7.05882352941176,7.15686274509804,7.05882352941176,7.05882352941176,63239
20201125,FIRSTSBANK,8.47619047619048,8.47619047619048,8.38095238095238,8.38095238095238,1654807
20201125,FORTUNE,15.4285714285714,15.4285714285714,15.1428571428571,15.1428571428571,3225932
20201125,FUWANGCER,10.3,10.8,10.3,10.3,996634
20201125,FUWANGFOOD,13.1,13.5,13,13.2,746976
20201125,GBBPOWER,13.1,13.1,12.9,13,230493
20201125,GEMINISEA,144.3,144.3,144.3,144.3,105
20201125,GENEXIL,51.9090909090909,54.5454545454545,51.6363636363636,54.3636363636364,1402692
20201125,GHAIL,16.7,16.7,16.7,16.7,200
20201125,GHCL,31.1,31.9,31.1,31.5,18423
20201125,GLOBALINS,39.5,42.1,38.5,41.7,1934827
20201125,GOLDENSON,11.3,11.7,10.4,11.2,2544014
20201125,GP,324.7,324.7,319,320.8,62641
20201125,GPHISPAT,24.0909090909091,24.2727272727273,23.8181818181818,23.9090909090909,125631
20201125,GQBALLPEN,221.4,235,220.5,233,178515
20201125,GRAMEENS2,17.7,17.7,16.7,17,3952854
20201125,GREENDELMF,7.6,7.6,7.2,7.3,2811939
20201125,GREENDELT,50.7906976744186,55.0697674418605,49.4883720930233,55.0697674418605,555044
20201125,GSPFINANCE,16,16.9,16,16.3,1264125
20201125,HAKKANIPUL,79,82.5,79,81.3,472354
20201125,HEIDELBCEM,139.9,140.3,138,139.2,3101
20201125,HRTEX,33.9047619047619,34.5714285714286,33.6190476190476,34.2857142857143,74256
20201125,IBNSINA,231.8,235,230,232.7,8962
20201125,IBP,19.1,19.1,19.1,19.1,14691
20201125,ICB,86.8,89.2,85.8,86.3,109514
20201125,ICB3RDNRB,6.9,6.9,6.4,6.5,1444369
20201125,ICBAGRANI1,8.4,8.5,7.7,8,1177335
20201125,ICBAMCL2ND,9.7,10,8.8,9.2,1679727
20201125,ICBEPMF1S1,7.4,7.5,7.1,7.2,1466099
20201125,ICBIBANK,4.3,4.3,4.1,4.1,1348823
20201125,ICBSONALI1,8.8,9.1,8.5,8.6,458859
20201125,IDLC,52.8571428571429,54.0952380952381,52.8571428571429,53.3333333333333,368338
20201125,IFADAUTOS,38.5,39.2,38.5,38.6,138406
20201125,IFIC,9.52380952380952,9.79591836734694,9.52380952380952,9.70521541950113,4686377
20201125,IFIC1STMF,6.4,6.4,6,6.2,2475950
20201125,IFILISLMF1,6.8,6.8,6.5,6.6,381203
20201125,ILFSL,4.4,4.8,4.4,4.8,734622
20201125,IMAMBUTTON,24.5,24.5,23.7,23.8,7101
